path,component_fake,file_fake,component_present
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0411.wav|data/raw/gtzan_unique_v2/metal.00042.wav,0.7923839092254639,0.7392518520355225,0.9296690821647644
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0013.flac|data/raw/gtzan_unique_v2/rock.00084.wav,0.7547948360443115,0.7244505286216736,0.9368650913238525
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0023.flac,0.6924524307250977,0.7058990597724915,0.9887170791625977
data/raw/gtzan_unique_v2/reggae.00053.wav,0.6882193684577942,0.6860018968582153,0.9121262431144714
data/raw/gtzan_unique_v2/rock.00057.wav,0.6497236490249634,0.640937089920044,0.5237650871276855
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0018.flac|data\raw\fake_music_generated\fake_music_MusicGen_0196.wav,0.7389190196990967,0.7513765096664429,0.9934743642807007
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0389.wav,0.7009233236312866,0.7163336277008057,0.991018533706665
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ002-0032.wav,0.7215816378593445,0.7341228723526001,0.9883375763893127
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0012.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0157.wav,0.7203726172447205,0.7238820195198059,0.8314862251281738
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0095.wav,0.7257476449012756,0.7260866761207581,0.9892204999923706
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0021.flac|data/raw/gtzan_unique_v2/jazz.00078.wav,0.7276042103767395,0.7049607038497925,0.8477420210838318
data\raw\fake_music_generated\fake_music_AudioLDM2_0053.wav,0.7046223282814026,0.7063936591148376,0.6812629103660583
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0347.wav|data/raw/gtzan_unique_v2/jazz.00099.wav,0.6417852640151978,0.6411659717559814,0.6478341817855835
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0006.flac|data/raw/gtzan_unique_v2/rock.00006.wav,0.6725655198097229,0.6630550622940063,0.5378496646881104
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0044.wav,0.7919241189956665,0.7903436422348022,0.9944331049919128
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0248.wav,0.8090938329696655,0.817547082901001,0.9973840117454529
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0015.flac,0.7918797731399536,0.7757740020751953,0.9945334196090698
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0007.flac|data/raw/gtzan_unique_v2/pop.00089.wav,0.6722854971885681,0.6624239087104797,0.8333799839019775
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9457505.flac|data/raw/gtzan_unique_v2/blues.00062.wav,0.6586359143257141,0.6557413339614868,0.7267158627510071
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0028.flac,0.7346992492675781,0.7439214587211609,0.982344388961792
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0031.wav,0.7784298062324524,0.7826736569404602,0.9918613433837891
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0343.wav|data/raw/gtzan_unique_v2/metal.00086.wav,0.7527580857276917,0.687682032585144,0.7502657771110535
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF7_2.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0223.wav,0.7814666032791138,0.7869719862937927,0.9952564239501953
data/raw/gtzan_unique_v2/reggae.00013.wav,0.6813259124755859,0.6842073202133179,0.83352130651474
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0113.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0043.wav,0.6662783026695251,0.6778404712677002,0.873623788356781
data/raw/gtzan_unique_v2/pop.00011.wav,0.6626931428909302,0.6644393801689148,0.762567937374115
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0043.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0147.wav,0.7068666815757751,0.7077125310897827,0.6717430949211121
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0014.flac,0.7071313858032227,0.7186339497566223,0.9892032742500305
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/jazz.00091.wav,0.6532163023948669,0.6411433219909668,0.5401563048362732
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ045-0176.wav|data/raw/gtzan_unique_v2/pop.00020.wav,0.7546886205673218,0.7019917964935303,0.8490028977394104
data\raw\fake_music_generated\fake_music_MusicGen_0082.wav,0.7076095342636108,0.7107316851615906,0.6956073045730591
data/raw/gtzan_unique_v2/disco.00093.wav,0.6630279421806335,0.6531103849411011,0.5287666320800781
data\raw\fake_music_generated\fake_music_MusicGen_0104.wav,0.7025386095046997,0.7052452564239502,0.6762862801551819
data/raw/gtzan_unique_v2/country.00036.wav,0.6669275164604187,0.6651513576507568,0.9040641784667969
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043.wav|data/raw/gtzan_unique_v2/pop.00013.wav,0.7665857076644897,0.6992228031158447,0.91221684217453
data\raw\fake_music_generated\fake_music_AudioLDM2_0167.wav,0.6982964873313904,0.7002784609794617,0.6559540629386902
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0320.wav|data/raw/gtzan_unique_v2/reggae.00019.wav,0.6965407729148865,0.697834849357605,0.8133040070533752
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0306.wav,0.7707875967025757,0.7796050310134888,0.9919323325157166
