path,component_fake,file_fake,component_present
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0411.wav|data/raw/gtzan_unique_v2/metal.00042.wav,0.2045217752456665,0.18371880054473877,0.7227225303649902
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0013.flac|data/raw/gtzan_unique_v2/rock.00084.wav,0.08998753875494003,0.07159987092018127,0.7658312320709229
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0023.flac,0.22649574279785156,0.179352268576622,0.20840337872505188
data/raw/gtzan_unique_v2/reggae.00053.wav,0.0007710033096373081,0.0004331820528022945,0.9995243549346924
data/raw/gtzan_unique_v2/rock.00057.wav,0.005972204729914665,0.0034782160073518753,0.9997336268424988
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0018.flac|data\raw\fake_music_generated\fake_music_MusicGen_0196.wav,0.19415077567100525,0.15119017660617828,0.2964026927947998
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0389.wav,0.2780754268169403,0.2265465408563614,0.12523940205574036
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ002-0032.wav,0.25026416778564453,0.20589947700500488,0.23412936925888062
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0012.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0157.wav,0.9962461590766907,0.9951632022857666,0.9844114780426025
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0095.wav,0.30561721324920654,0.25591540336608887,0.512344241142273
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0021.flac|data/raw/gtzan_unique_v2/jazz.00078.wav,0.07854735851287842,0.062481604516506195,0.8943305015563965
data\raw\fake_music_generated\fake_music_AudioLDM2_0053.wav,0.9988941550254822,0.9984607696533203,0.9965227842330933
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0347.wav|data/raw/gtzan_unique_v2/jazz.00099.wav,0.00027126827626489103,0.00012375111691653728,0.9999904036521912
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0006.flac|data/raw/gtzan_unique_v2/rock.00006.wav,0.024720419198274612,0.016651524230837822,0.9980160593986511
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0044.wav,0.3690216541290283,0.33009085059165955,0.16563934087753296
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0248.wav,0.46878984570503235,0.4343146085739136,0.10558348894119263
