path,component_fake,file_fake,component_present
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0411.wav|data/raw/gtzan_unique_v2/metal.00042.wav,0.2787092924118042,0.282625675201416,0.7010794281959534
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0013.flac|data/raw/gtzan_unique_v2/rock.00084.wav,0.15550146996974945,0.14873266220092773,0.7031481862068176
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0023.flac,0.3871937394142151,0.37224280834198,0.08967545628547668
data/raw/gtzan_unique_v2/reggae.00053.wav,0.0012441248400136828,0.0011444026604294777,0.9972047209739685
data/raw/gtzan_unique_v2/rock.00057.wav,1.2146557310188655e-05,1.0309714525646996e-05,0.9999867081642151
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0018.flac|data\raw\fake_music_generated\fake_music_MusicGen_0196.wav,0.36341381072998047,0.34955283999443054,0.08840709924697876
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0389.wav,0.4652259349822998,0.4578428566455841,0.07438652962446213
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ002-0032.wav,0.3533462882041931,0.3428439199924469,0.11946142464876175
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0012.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0157.wav,0.9993224143981934,0.9992703199386597,0.9991840720176697
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0095.wav,0.6495956778526306,0.6443781852722168,0.3378705680370331
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0021.flac|data/raw/gtzan_unique_v2/jazz.00078.wav,0.10544781386852264,0.10237137973308563,0.781242311000824
data\raw\fake_music_generated\fake_music_AudioLDM2_0053.wav,0.9997598528862,0.9997294545173645,0.9998121857643127
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0347.wav|data/raw/gtzan_unique_v2/jazz.00099.wav,2.1322982775018318e-06,1.7873539945867378e-06,0.9999978542327881
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0006.flac|data/raw/gtzan_unique_v2/rock.00006.wav,1.5464804164366797e-05,1.335522119916277e-05,0.9999764561653137
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0044.wav,0.5222228765487671,0.5307043790817261,0.10427363216876984
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0248.wav,0.5435860753059387,0.5517759323120117,0.08722959458827972
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0015.flac,0.4914645552635193,0.49291136860847473,0.07730835676193237
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0007.flac|data/raw/gtzan_unique_v2/pop.00089.wav,0.005903998855501413,0.005415377207100391,0.9714111685752869
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9457505.flac|data/raw/gtzan_unique_v2/blues.00062.wav,6.900429434608668e-05,6.179902993608266e-05,0.9999232292175293
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0028.flac,0.3121103346347809,0.299213707447052,0.12091012299060822
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0031.wav,0.46167340874671936,0.4630153179168701,0.1186867281794548
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0343.wav|data/raw/gtzan_unique_v2/metal.00086.wav,0.2286904901266098,0.22822540998458862,0.7092321515083313
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF7_2.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0223.wav,0.49347546696662903,0.49729013442993164,0.12936855852603912
data/raw/gtzan_unique_v2/reggae.00013.wav,0.0007404640782624483,0.0006742525729350746,0.9981176257133484
