path,component_fake,file_fake,component_present
MIX::data\raw\public_v9\mlaad_tiny\fake\en\RVC\dorothy_and_wizard_oz_07_f000014.wav|data\raw\public_v9\echoes_fma_paired\fake\Celia_Ergo_Phizmiz_producer_ATA_001.mp3,0.00010040133929578587,8.945517765823752e-05,0.999819278717041
MIX::data\raw\public_v9\mlaad_tiny\fake\en\RVC\dorothy_and_wizard_oz_07_f000014.wav|data\raw\public_v9\echoes_fma_paired\fake\Cloudy_Subway_Sonicbeat_audioldm_ATA_001.mp3,0.00022328340855892748,0.0002011039905482903,0.9996145367622375
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FishTTS\dorothy_and_wizard_oz_07_f000046.wav|data\raw\public_v9\echoes_fma_paired\fake\Burn_Room_For_A_Ghost_musicgen_ATA_001.wav,0.0020436071790754795,0.0018889321945607662,0.9997355341911316
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Higgs-Audio-V2\dorothy_and_wizard_oz_08_f000005.wav|data\raw\public_v9\sonics\fake_09743_suno_0.mp3,0.0035976041108369827,0.0034779233392328024,0.9961404800415039
MIX::data\raw\public_v9\mlaad_tiny\fake\en\RVC\dorothy_and_wizard_oz_08_f000016.wav|data\raw\public_v9\echoes_fma_paired\fake\Celia_Ergo_Phizmiz_stableaudio_TTA_001.mp3,1.7206846678163856e-05,1.4745663975190837e-05,0.9999811053276062
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\dorothy_and_wizard_oz_08_f000065.wav|data\raw\public_v9\sonics\fake_09164_suno_0.mp3,0.00010098367056343704,8.937920210883021e-05,0.999889075756073
MIX::data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\dorothy_and_wizard_oz_14_f000043.wav|data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_producer_ATA_001.mp3,0.06960215419530869,0.0670231506228447,0.7669141888618469
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Microsoft VibeVoice 1.5B\dorothy_and_wizard_oz_14_f000082.wav|data\raw\public_v9\sonics\fake_09380_suno_0.mp3,6.577902240678668e-05,5.8002315199701115e-05,0.9999575614929199
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\dorothy_and_wizard_oz_14_f000118.wav|data\raw\public_v9\sonics\fake_10003_suno_0.mp3,7.718917913734913e-06,6.58923499941011e-06,0.9999914765357971
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\dorothy_and_wizard_oz_14_f000119.wav|data\raw\public_v9\echoes_fma_paired\fake\Celia_Ergo_Phizmiz_mubert_TTA_001.mp3,0.03738277405500412,0.03629563748836517,0.935007631778717
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FishTTS\emerald_city_of_oz_05_f000014.wav|data\raw\public_v9\echoes_fma_paired\fake\Celia_Ergo_Phizmiz_producer_ATA_001.mp3,0.00011737602471839637,0.0001055211978382431,0.9997889399528503
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Higgs-Audio-V2\emerald_city_of_oz_05_f000024.wav|data\raw\public_v9\echoes_fma_paired\fake\Fuckaboing_RoccoW_suno_TTA_001.mp3,1.0597038908599643e-06,8.951286645242362e-07,0.9999988675117493
MIX::data\raw\public_v9\mlaad_tiny\fake\en\RVC\emerald_city_of_oz_05_f000077.wav|data\raw\public_v9\sonics\fake_09214_suno_0.mp3,1.655486812524032e-05,1.4252825167204719e-05,0.9999907612800598
MIX::data\raw\public_v9\mlaad_tiny\fake\en\RVC\emerald_city_of_oz_05_f000077.wav|data\raw\public_v9\sonics\fake_10003_suno_0.mp3,1.8762290210361243e-06,1.559953716423479e-06,0.9999983906745911
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Higgs-Audio-V2\emerald_city_of_oz_05_f000091.wav|data\raw\public_v9\sonics\fake_09912_suno_0.mp3,0.017607487738132477,0.01734418235719204,0.9861508011817932
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\emerald_city_of_oz_08_f000059.wav|data\raw\public_v9\echoes_fma_paired\fake\Celia_Ergo_Phizmiz_brev_TTA_001.mp3,8.777123730396852e-05,7.870182889746502e-05,0.999920666217804
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\emerald_city_of_oz_08_f000073.wav|data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_brev_TTA_001.mp3,0.0004069147980771959,0.00037341596907936037,0.9993659853935242
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\emerald_city_of_oz_13_f000060.wav|data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_elevenlabs_TTA_001.mp3,0.09149666875600815,0.08862106502056122,0.7707050442695618
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FishTTS\emerald_city_of_oz_24_f000069.wav|data\raw\public_v9\echoes_fma_paired\fake\Celia_Ergo_Phizmiz_elevenlabs_TTA_001.mp3,0.002171945758163929,0.0020098623353987932,0.9976083636283875
MIX::data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\hunters_space_05_f000015.wav|data\raw\public_v9\echoes_fma_paired\fake\Busby_Berkeley_Ergo_Phizmiz_producer_ATA_001.mp3,1.735826299409382e-05,1.5145074030442629e-05,0.9999720454216003
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FishTTS\hunters_space_05_f000074.wav|data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_audioldm_ATA_001.mp3,5.560405952564906e-06,4.7780263230379205e-06,0.9999938011169434
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Qwen2.5-Omni\hunters_space_05_f000109.wav|data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_udio_TTA_001.mp3,2.7188665626454167e-05,2.3535139916930348e-05,0.9999480843544006
