row_index,path,v7_file_logit,v7_component_logit,v7_presence_logit,v9_component_logit
0,C:\Users\lLrich\ai_voice_data_v12\files\3e7eafd5865611855d919f255606cb1e7f1f501b6a06f0e76e487f541e25e71b.flac,0.861158013343811,0.7402723431587219,4.2714715003967285,0.018642082810401917
1,C:\Users\lLrich\ai_voice_data_v12\files\00d9572c4db34a91f769047d9518fc84d00f7989f26fe18dc9e4dcf5366a7232.flac,1.2317882776260376,1.1653296947479248,4.30552864074707,0.041355863213539124
2,C:\Users\lLrich\ai_voice_data_v12\files\917f2fbf78b949bfd962a84b64d092108e486f29e460f65335c011103c13ba43.flac,0.844515323638916,0.725843608379364,4.129510402679443,0.08536388725042343
3,C:\Users\lLrich\ai_voice_data_v12\files\2be61d526e2efce25c55d02e2c641f7798b687167e4e59135d42069835918081.flac,1.197676420211792,1.1903250217437744,3.518193244934082,0.020635947585105896
4,C:\Users\lLrich\ai_voice_data_v12\files\2d6ebc5a5e6f9487cb01e02a81d8e0f74ceadc0fb29853460c77bf2f4643ead5.flac,1.1102020740509033,1.0386736392974854,4.166346549987793,0.28190872073173523
5,C:\Users\lLrich\ai_voice_data_v12\files\e8a5d385eeda27aee4abfacad14941139343a69e6a5f714576dcaa23b38ceebf.flac,1.1036949157714844,1.0398228168487549,3.8977115154266357,0.19789275527000427
6,C:\Users\lLrich\ai_voice_data_v12\files\0082c1c14416ac468de7136613c6390aee57e9c1e315488b2cb1edc556e2e001.flac,0.8905712366104126,0.8292412161827087,2.9691426753997803,0.036035820841789246
7,C:\Users\lLrich\ai_voice_data_v12\files\8f5bd2fe1d7f9a539adb09bbe56b892a777a4bf2a01792b2fbaef6fddc80cd49.flac,1.0159916877746582,0.9824219942092896,2.999887466430664,0.1526704728603363
8,C:\Users\lLrich\ai_voice_data_v12\files\9100b854ae0c12b24de379e174e08c01355b48f132be6465e68a2ce374352e23.flac,0.8034666776657104,0.6470966935157776,4.187834739685059,-0.18003392219543457
9,C:\Users\lLrich\ai_voice_data_v12\files\237b2f5ffb6d1dcd164a30765671f4847d3875bfc67de356b4382b4f10528c82.flac,1.145148515701294,1.1016604900360107,3.422574281692505,0.0748349279165268
10,C:\Users\lLrich\ai_voice_data_v12\files\a14c753e2525bcb17b573d4aa56e1e64ba60dd9730000da719500b8c1135ad7b.flac,1.4776171445846558,1.4426751136779785,4.590944290161133,0.37492668628692627
11,C:\Users\lLrich\ai_voice_data_v12\files\398a08d40b5acb32981fd1f2e20a60b305c6881d04b69d1e0e87401ba47fb374.flac,1.3366918563842773,1.309596061706543,4.567285060882568,0.033674247562885284
12,C:\Users\lLrich\ai_voice_data_v12\files\b300bc2cb3cb327bb128c84c8d4525c05c0cb9c2087dbdb39d63aa05c6b7cf84.flac,1.0875602960586548,1.0114330053329468,4.042081356048584,0.33821409940719604
13,C:\Users\lLrich\ai_voice_data_v12\files\7e70465cb233a6981848002f2cf85fcfda1d204fa240ad2c15d29933839d328b.flac,1.291580319404602,1.2843046188354492,3.50658917427063,-0.2028489112854004
14,C:\Users\lLrich\ai_voice_data_v12\files\62731c32ccf857141e3cf11fdc68f1146eba70cbcb6a4b6af0e56d0175d95db2.flac,1.1582021713256836,1.1261118650436401,3.3514184951782227,0.36759713292121887
15,C:\Users\lLrich\ai_voice_data_v12\files\fc56d8277b53100e90758dc730315d5487cfc207b0070307bd5a2633bef4ec76.flac,1.0492545366287231,0.9913572669029236,2.842471122741699,0.32166242599487305
16,C:\Users\lLrich\ai_voice_data_v12\files\ecdc1903dd77ffac9dc6f49103689b8fbc42639885c96ca68ac13dd18cbc57a6.flac,1.2350146770477295,1.2235486507415771,3.6380176544189453,0.04159364849328995
17,C:\Users\lLrich\ai_voice_data_v12\files\210884e9fdabb393a4bd7d27eca6ae733db126f65914ce4bf3bd2d8c927349ca.flac,0.9527115821838379,0.903852641582489,2.3525168895721436,0.09890874475240707
18,C:\Users\lLrich\ai_voice_data_v12\files\fa0b99f58cfca51f54f084350dfbcaae59d5bc2102ac42afcbd5e8f6b296ef69.flac,1.20017671585083,1.1508212089538574,4.122219085693359,0.24869880080223083
19,C:\Users\lLrich\ai_voice_data_v12\files\092ce5b4c5af47b6acdd09ae8fea3966cbd8aafe774e3a38568c9adccd4c79b0.flac,1.2541025876998901,1.2491823434829712,3.5414974689483643,0.030765332281589508
20,C:\Users\lLrich\ai_voice_data_v12\files\98175a8e4bc663c37bd0e4a183ac48f649044faac4940f9b137b834a856a81be.flac,1.2529206275939941,1.243275761604309,3.4622437953948975,-0.017436817288398743
21,C:\Users\lLrich\ai_voice_data_v12\files\d6e8cbf38c6791a808536cec70d6f0223efe8e9b3b6a6791450d270e9f7c1044.flac,1.1404311656951904,1.1261816024780273,2.9977824687957764,-0.0038561150431632996
22,C:\Users\lLrich\ai_voice_data_v12\files\527875db0c807be2afedd667a1363f5e516edde35bf9a023bd78071184cc06cd.flac,1.2047673463821411,1.1715738773345947,3.5875184535980225,0.09795176237821579
23,C:\Users\lLrich\ai_voice_data_v12\files\8595773fd43f7274859f7911035a41de263756eac1e4d2ce22618da8a52fbe7a.flac,0.9262545704841614,0.9371694922447205,0.7303086519241333,0.15088170766830444
24,C:\Users\lLrich\ai_voice_data_v12\files\f77ebdea58b99a74edbd59ac87565ef48ed0989a07ed337fb55cfdc2b5b3315d.flac,1.0459457635879517,1.0192502737045288,2.6829354763031006,0.20754268765449524
25,C:\Users\lLrich\ai_voice_data_v12\files\be25852c9d4f87a1dceffa84dfe4885cba7b77bba75656092bea413745e9f597.flac,1.00472891330719,0.9648463726043701,3.473841905593872,0.26089033484458923
26,C:\Users\lLrich\ai_voice_data_v12\files\1945339221586afca73303eaf096aa743481918d2628df0abe42cffc64c2ce4a.flac,0.7566633224487305,0.6843359470367432,3.318455934524536,-0.006802372634410858
27,C:\Users\lLrich\ai_voice_data_v12\files\a8e48124d854b3ebe51d866f14a625c480a32680bd048691c547dd7b78d9d5ff.flac,1.2036069631576538,1.1835700273513794,3.009100914001465,0.40912696719169617
28,C:\Users\lLrich\ai_voice_data_v12\files\06b8d2075489e727e947c2e264a3085dec5a9ff1ab18caecaae98aa4214565dc.flac,1.3172260522842407,1.2849787473678589,4.6901960372924805,-0.0030502118170261383
29,C:\Users\lLrich\ai_voice_data_v12\files\9b8b7f9d807273f882a10c387ca7186b020450d1e7999c536ade9d3fafb1bf72.flac,1.2769343852996826,1.266602635383606,2.96762752532959,0.19924011826515198
30,C:\Users\lLrich\ai_voice_data_v12\files\7dc3fce66b40bb9504363414bdf4e36902a367b23ea170aa357b0d9d0fce7f01.flac,0.8497120141983032,0.8106966018676758,3.391292095184326,0.012168295681476593
31,C:\Users\lLrich\ai_voice_data_v12\files\6babc7b1a76e0693e95d09205a55d6098672d4fc71411f379467ea94481236c0.flac,0.9061290621757507,0.8529823422431946,3.21865177154541,0.2022821307182312
32,C:\Users\lLrich\ai_voice_data_v12\files\786503c38d7699a31899685e005b35d175ddde03228d206acad516b273669611.flac,1.01166570186615,0.9995015263557434,2.636232376098633,0.16720223426818848
33,C:\Users\lLrich\ai_voice_data_v12\files\3d1ce2e445aefdb751a62be34ea2ab49ad4355185f2cc7f174137d50529b85a1.flac,0.8740528225898743,0.838321328163147,3.5900158882141113,-0.07700623571872711
34,C:\Users\lLrich\ai_voice_data_v12\files\e43d1d937fdd92eab21d27e8680028d48bbb1a414ce3fb5a4527056688d3f388.flac,1.3925782442092896,1.3916547298431396,4.00716495513916,-0.0004104413092136383
35,C:\Users\lLrich\ai_voice_data_v12\files\a52f290029c6b49762965df7f122d5e5ebc0a00dbba9c90436114059b746c4ae.flac,1.0505750179290771,1.0047756433486938,3.3100221157073975,0.3146832287311554
36,C:\Users\lLrich\ai_voice_data_v12\files\4dbe0af8c84cd9cee25c8071ae9f098f035e34b202379e4011a6ac74288a779b.flac,1.1515883207321167,1.1395515203475952,2.884979009628296,0.4255296289920807
37,C:\Users\lLrich\ai_voice_data_v12\files\7071a9139da3fae68115349523d97b0b02654fe492e9ec9d95e1f5536e43320c.flac,1.3321774005889893,1.3274396657943726,3.4656031131744385,0.19862335920333862
38,C:\Users\lLrich\ai_voice_data_v12\files\14ccb3471108734fb437b91dc03d7871a76562a9bb41a268e6e6a707084581d1.flac,0.5776944756507874,0.490951806306839,2.998033285140991,-0.15786588191986084
39,C:\Users\lLrich\ai_voice_data_v12\files\0ac80278584077380b6621667f252236a8a17f1b763b60b4470d8894746bfaae.flac,0.6755360960960388,0.623237133026123,2.4408071041107178,0.17668339610099792
40,C:\Users\lLrich\ai_voice_data_v12\files\adf41ebd7c24b6e6d59134ff5a85f6e6945a8208784dc3e2f7128f5d0cfea813.flac,0.8922709226608276,0.8294378519058228,2.6442856788635254,0.23958000540733337
41,C:\Users\lLrich\ai_voice_data_v12\files\66a60debf04f38c2fd879e1a2cf7d0cc596996b6086a7fa36244fd8c5b3f73d0.flac,0.7239018678665161,0.6378302574157715,3.4434947967529297,0.05207633972167969
42,C:\Users\lLrich\ai_voice_data_v12\files\059c91eb10dc783281bc837bbe152134ba65910fa246ee872d3ac484d8861ba8.flac,0.8274239301681519,0.8737612962722778,0.28166645765304565,0.2151796817779541
43,C:\Users\lLrich\ai_voice_data_v12\files\04d0a8259af1dfa04d9f35f00ee3e34751fe5fcaa3d2dd6610814af3de738135.flac,1.3462189435958862,1.33231782913208,3.739412784576416,0.10427559167146683
44,C:\Users\lLrich\ai_voice_data_v12\files\1dfa9f9ad9c64f82384e11deef965644104037fc25f119393c91d7502dc45d98.flac,1.1674755811691284,1.1264090538024902,4.098723411560059,0.17563706636428833
45,C:\Users\lLrich\ai_voice_data_v12\files\dd73b79a41cd9e2aa71fdca3e6d7d4e59c71a0b1252ddcbcc70f7e17af351b62.flac,1.3997316360473633,1.3934001922607422,3.8189680576324463,0.020125754177570343
46,C:\Users\lLrich\ai_voice_data_v12\files\320aaf29a61ffb3adc663024cb74688fbeb771864eccbda8e2a702de26e34481.flac,1.370364785194397,1.3413115739822388,4.821914196014404,0.14224466681480408
47,C:\Users\lLrich\ai_voice_data_v12\files\0c359420caffa0017921f9cfd9be33fd50c728d0be42283b6ead4e3cf887528c.flac,1.1295026540756226,1.128853678703308,3.0336482524871826,0.2260456085205078
48,C:\Users\lLrich\ai_voice_data_v12\files\ad595db2fbf3280f953dc28c2b09e95c52b574b822e41b917462132272bc3cb4.flac,0.9208332300186157,0.8364208340644836,4.1733269691467285,0.0828268751502037
49,C:\Users\lLrich\ai_voice_data_v12\files\609f4fbb97e29fa97804fb3fc9275125d742fd728e5c13ae83124bdba4e52063.flac,1.3448659181594849,1.3401652574539185,3.3091084957122803,0.3970852792263031
50,C:\Users\lLrich\ai_voice_data_v12\files\76702df3a3a9caef0cfc9145d622047ceee315767e93b4903d791881043283e1.flac,0.934435248374939,0.8886892199516296,2.385413408279419,0.2237761914730072
51,C:\Users\lLrich\ai_voice_data_v12\files\8e00599659c75a55eadc254069a92bcfedb75b7e92e91034fbc79f9dbf33f8c4.flac,1.3312287330627441,1.3216735124588013,3.775265693664551,0.3086305856704712
52,C:\Users\lLrich\ai_voice_data_v12\files\35c483d66da85ccae686dd50977babbf7fc688427564b6b42a22da50c12a6840.flac,1.1672784090042114,1.1315196752548218,3.595789909362793,0.22662866115570068
53,C:\Users\lLrich\ai_voice_data_v12\files\593c2c00652a42f340a46e9887ae993feaf7d812d95c61f4a4d6b16dd516acdd.flac,1.0745515823364258,1.029210090637207,3.5992391109466553,0.4173582196235657
54,C:\Users\lLrich\ai_voice_data_v12\files\e776c0a0e7174e412bb94bf1ce06282e703a23019bbf2ea1ffa97e5f2ef85b5d.flac,0.959532618522644,0.9520217180252075,1.1680881977081299,0.37488824129104614
55,C:\Users\lLrich\ai_voice_data_v12\files\63e65de85f6141f96962d86e574ca04fe2e9ce13d744f2ff9fb6c7e7c5686b3e.flac,0.9328470230102539,0.9263604879379272,1.0208854675292969,-0.005445174872875214
56,C:\Users\lLrich\ai_voice_data_v12\files\bf421ab24c6a985c6831be42f5955b64586f3044d4e54901754eeb8388d019d9.flac,1.1805669069290161,1.1203804016113281,4.039363861083984,0.18510279059410095
57,C:\Users\lLrich\ai_voice_data_v12\files\6d4fbcd64c7c06a3729ba6402e0d8bc0bf840c2ff8e1b074f7d0339f7b723978.flac,1.0212754011154175,0.9926390051841736,2.5101473331451416,0.23255205154418945
58,C:\Users\lLrich\ai_voice_data_v12\files\88979a84dccfb504f0f5debf7d877ef8a9e7205bf3e35c048b1017fdaad71fa8.flac,1.290664553642273,1.2819591760635376,3.130561113357544,0.20725759863853455
59,C:\Users\lLrich\ai_voice_data_v12\files\8aff414ea7c8f908d88e99409597fcac7abe036e46663f6ad5e8b989f38bb087.flac,1.1471136808395386,1.1172661781311035,3.822045087814331,-0.09166266024112701
60,C:\Users\lLrich\ai_voice_data_v12\files\ba6de141487be03645013079d20c0f5e94f2fd6c68e8796490372c4295dbe096.flac,1.0625174045562744,1.0161805152893066,3.689908027648926,0.055460125207901
61,C:\Users\lLrich\ai_voice_data_v12\files\2bf8d9f4b8708045e6e55198c91cbae35569be5013bd2152899460a119b4027e.flac,0.9145476818084717,0.8714996576309204,2.9866199493408203,0.2708020508289337
62,C:\Users\lLrich\ai_voice_data_v12\files\ca90f6d2b7eb54423bbb44abeaf0bd1c4911cf3b96b1bc30fd09004fdc224452.flac,1.0838183164596558,1.0724778175354004,2.528817653656006,0.03842044621706009
63,C:\Users\lLrich\ai_voice_data_v12\files\ab442edaad572f5e4e7d792d3f4dd2a79de9f44165e753d15b906f184953769a.flac,1.2679402828216553,1.2448617219924927,3.3073909282684326,0.048285238444805145
64,C:\Users\lLrich\ai_voice_data_v12\files\3aa393caa4e5f99f1f7fe1a265be9c598b019d87cd1cccc76b2a28a93036d662.flac,1.124801516532898,1.1012166738510132,3.524174690246582,0.2534193694591522
65,C:\Users\lLrich\ai_voice_data_v12\files\2bae1d47f47ae77bbaf098d85be14ec453c7d8e5640653137bbec01fa2c18ebf.flac,0.9473952054977417,0.9380732178688049,1.206699013710022,0.2187863290309906
66,C:\Users\lLrich\ai_voice_data_v12\files\46c0d91bb5b822d249cf38fdb03f3383c292088bfd913a4557e1d3ce35f34db4.flac,0.7901753187179565,0.734022319316864,2.471569776535034,0.09900394827127457
67,C:\Users\lLrich\ai_voice_data_v12\files\37a842066f6384e3d70801afe9ca9581b55202e0383dc9a51d04323990f61af8.flac,0.8897491693496704,0.8458958268165588,2.7960097789764404,0.3417166471481323
68,C:\Users\lLrich\ai_voice_data_v12\files\ba3a494bbf1462f60e5309438adc57f4971f30f13adee466020e7c4e64101512.flac,0.8625331521034241,0.8022353649139404,3.5346248149871826,0.041435062885284424
69,C:\Users\lLrich\ai_voice_data_v12\files\f1d5413be7e660f40fc60415b040b8192d0627d225d6dd8ab03c05544867d788.flac,0.7511314153671265,0.6778727769851685,3.5396947860717773,-0.03450936824083328
70,C:\Users\lLrich\ai_voice_data_v12\files\b16df0f248964378066ac6fa00f086752f4076257e135ef7a665265429ba0f1f.flac,1.2867437601089478,1.262495994567871,4.112889766693115,0.3348168432712555
71,C:\Users\lLrich\ai_voice_data_v12\files\8359f2f20d7874d0f12003aaf69c7fbde25ff6349603c3fdb9328e3cb6b40186.flac,1.2749704122543335,1.2709083557128906,3.518907308578491,0.3727787137031555
72,C:\Users\lLrich\ai_voice_data_v12\files\07c26f98bf3465924a1d7d26884b4edfd0c77279ea96599d6e812a366b43fd7e.flac,1.1947569847106934,1.1865953207015991,2.843261957168579,0.3423202335834503
73,C:\Users\lLrich\ai_voice_data_v12\files\d02990b4e99133b93e1f28b0c8079f058281eba16d99e79c348ddaef71b9b9b4.flac,1.2711822986602783,1.2475519180297852,3.500868082046509,0.2880045473575592
74,C:\Users\lLrich\ai_voice_data_v12\files\dc974b44b14fbd3c779509b837ae38fd74c8d0b2300915471450e72277d490e2.flac,0.6927779316902161,0.6007915735244751,3.1672897338867188,-0.08253149688243866
75,C:\Users\lLrich\ai_voice_data_v12\files\008e7a73516fe07bf2dcf7870bd2fb2a4ecd139c7a2f575575245f6130185e31.flac,1.1403435468673706,1.0928651094436646,3.6014506816864014,0.14037147164344788
76,C:\Users\lLrich\ai_voice_data_v12\files\9e18de26ad97ad32e03a30c51aad5fbec5ef25622543671297a6d7a5875cb339.flac,1.1673779487609863,1.1714457273483276,2.9294631481170654,-0.07629984617233276
77,C:\Users\lLrich\ai_voice_data_v12\files\25c986306b72dce85f766987e5e931791dffd363756242f2448bb9d1258676d0.flac,1.141337513923645,1.0996074676513672,3.204131603240967,0.3974963128566742
78,C:\Users\lLrich\ai_voice_data_v12\files\e3b637553431ec65fde153783e0699cfb6cc59ce48c53e083acf0c82aa9ab085.flac,0.9682334661483765,0.9294840097427368,3.6963906288146973,0.29404520988464355
79,C:\Users\lLrich\ai_voice_data_v12\files\e11055dbac4dc042480e700e3e18d0be7fc7bbb3c37e047a8cd78565842d5411.flac,0.816269040107727,0.7444064617156982,3.7866392135620117,-0.07236737012863159
80,C:\Users\lLrich\ai_voice_data_v12\files\6000aebe6d837607a4bf122e863eec5bdd47335b2c872016185300c4a446606f.flac,0.7113526463508606,0.6329103708267212,3.38576602935791,0.01936250925064087
81,C:\Users\lLrich\ai_voice_data_v12\files\5f31c91f40f018dd590e752c6ccbaab4f2d2cafe9244229675c7c48602b9c87a.flac,1.251165747642517,1.233972191810608,3.321694850921631,0.23805418610572815
82,C:\Users\lLrich\ai_voice_data_v12\files\4e57c46d0f21ffac817867c4c8b808e05f0fc41b17f07ec7c4e4d799ac07dff4.flac,1.210940957069397,1.1720300912857056,4.098217010498047,0.18178477883338928
83,C:\Users\lLrich\ai_voice_data_v12\files\d94509192c3c40b480cf8dc8b5d58a0627d4f8b4eabc1fb985d214618580d017.flac,1.1630107164382935,1.1263278722763062,3.7639970779418945,0.3755171000957489
84,C:\Users\lLrich\ai_voice_data_v12\files\a19232ee5266ce74936a4fe5d01009e781599a4b22cbcffcdb42d0951453c122.flac,1.1833869218826294,1.1734063625335693,3.303771734237671,-0.007993191480636597
85,C:\Users\lLrich\ai_voice_data_v12\files\3feac5890500534685cde5eca5835e47d06bb2b7d0923b2ae3a544f2d68e30d1.flac,1.2351149320602417,1.2080596685409546,4.047360420227051,0.10113512724637985
86,C:\Users\lLrich\ai_voice_data_v12\files\396773ccba41ca75e489d38c39397daf0dacfbba8962b716b7695065bcd981a2.flac,1.029620885848999,1.0161333084106445,2.729620933532715,0.23340892791748047
87,C:\Users\lLrich\ai_voice_data_v12\files\55518654e7207ebf0ff361179a0c50f8dc0a38e61043d161febe5ff7a0a3298f.flac,0.7786456942558289,0.7301707863807678,2.8999671936035156,0.17870011925697327
88,C:\Users\lLrich\ai_voice_data_v12\files\6a4dbe56d8dd784b8f96ba570a7d19ca98651e7cd9a476d5901aa4173e125730.flac,1.2463263273239136,1.2331761121749878,3.314633846282959,0.41857489943504333
89,C:\Users\lLrich\ai_voice_data_v12\files\326a9ffccf25d45e2e1f68393a27da172b677fa1e3558f4e2b5f076188db0279.flac,0.7836337685585022,0.752677321434021,2.9734814167022705,-0.03704504668712616
90,C:\Users\lLrich\ai_voice_data_v12\files\f054adcc5757cc5233836ef7194622efd48a2de6f44f74025390c89d2893deff.flac,1.0676355361938477,1.0600734949111938,3.398003578186035,-0.32726410031318665
91,C:\Users\lLrich\ai_voice_data_v12\files\313ed23d7e5d79340259e68d8cc1425610aaf1829719a13e5e1082284a2bbf7a.flac,0.8300210237503052,0.7919979691505432,3.047431707382202,0.05462078005075455
92,C:\Users\lLrich\ai_voice_data_v12\files\b759576a37d686c3f7cff2633fed86ffc1f07745a291e1949dbe6afe318aed19.flac,1.0522418022155762,1.0325589179992676,3.177312135696411,0.14474612474441528
93,C:\Users\lLrich\ai_voice_data_v12\files\c9ee9f667708b8fe010dbfc92a39d4a24f800a5066ef91a2d5810f1876e46a2d.flac,1.2105350494384766,1.2012449502944946,3.226644992828369,0.26224827766418457
94,C:\Users\lLrich\ai_voice_data_v12\files\87ed0b8f856c1a424ee44d0b74705d1ca7c8782bb5ad764256d1b3d341d2c98e.flac,1.2567073106765747,1.220903992652893,4.036252021789551,-0.021842529997229576
95,C:\Users\lLrich\ai_voice_data_v12\files\cf4890b7397e339b30cda024a05d88e3422c05203f120bb6e158654e1be7ede6.flac,1.2225676774978638,1.207761526107788,3.8208601474761963,-0.15048079192638397
96,C:\Users\lLrich\ai_voice_data_v12\files\dc6b163c7916bd398bdba028f4e86a525207f5b5301e1795f485234e28a31dda.flac,1.2296698093414307,1.2245014905929565,3.391284704208374,-0.04782190918922424
97,C:\Users\lLrich\ai_voice_data_v12\files\2c1d4db59f24f56d7cfff2a31bb3676cfabbfe4118d6a1fd021a0024d86462ce.flac,1.1583620309829712,1.1527676582336426,3.1335349082946777,0.11415115743875504
98,C:\Users\lLrich\ai_voice_data_v12\files\84fdf6b8d87612f75221b060eb60ec14f8205a47fe5016254a49d7368f0485bf.flac,0.9567364454269409,0.9486784934997559,2.995756149291992,-0.3283146917819977
