path,component_fake,file_fake,component_present
data\raw\public_v9\mlaad_tiny\fake\en\Cartesia.ai (Sonic-3)\dorothy_and_wizard_oz_06_f000040.wav,0.7247764468193054,0.7683573365211487,0.9921666979789734
data\raw\public_v9\mlaad_tiny\fake\en\Cartesia.ai (Sonic-3)\dorothy_and_wizard_oz_12_f000027.wav,0.7596160173416138,0.7817434072494507,0.9931013584136963
data\raw\public_v9\mlaad_tiny\fake\en\Cartesia.ai (Sonic-3)\emerald_city_of_oz_09_f000109.wav,0.7359195351600647,0.7736439108848572,0.9836927056312561
data\raw\public_v9\mlaad_tiny\fake\en\Cartesia.ai (Sonic-3)\emerald_city_of_oz_10_f000117.wav,0.7310946583747864,0.7658820152282715,0.9802774786949158
data\raw\public_v9\mlaad_tiny\fake\en\Cartesia.ai (Sonic-3)\emerald_city_of_oz_12_f000086.wav,0.6935024261474609,0.7254794239997864,0.9531042575836182
data\raw\public_v9\mlaad_tiny\fake\en\Cartesia.ai (Sonic-3)\emerald_city_of_oz_22_f000076.wav,0.7548864483833313,0.7882707118988037,0.9674792289733887
data\raw\public_v9\mlaad_tiny\fake\en\Cartesia.ai (Sonic-3)\emerald_city_of_oz_29_f000057.wav,0.6993823647499084,0.746095597743988,0.9792872667312622
data\raw\public_v9\mlaad_tiny\fake\en\Cartesia.ai (Sonic-3)\hunters_space_02_f000038.wav,0.7235783934593201,0.733821451663971,0.9882608652114868
data\raw\public_v9\mlaad_tiny\fake\en\Cartesia.ai (Sonic-3)\hunters_space_12_f000054.wav,0.6948805451393127,0.7331886291503906,0.898064911365509
data\raw\public_v9\mlaad_tiny\fake\en\Cartesia.ai (Sonic-3)\jane_eyre_01_f000012.wav,0.6666654348373413,0.714077353477478,0.9894707202911377
data\raw\public_v9\mlaad_tiny\fake\en\DeepGram\dorothy_and_wizard_oz_03_f000061.wav,0.7028622031211853,0.7418804168701172,0.9827427864074707
data\raw\public_v9\mlaad_tiny\fake\en\DeepGram\dorothy_and_wizard_oz_11_f000069.wav,0.6977872252464294,0.7282578945159912,0.964360773563385
data\raw\public_v9\mlaad_tiny\fake\en\DeepGram\emerald_city_of_oz_10_f000012.wav,0.6957827210426331,0.7362589240074158,0.985759437084198
data\raw\public_v9\mlaad_tiny\fake\en\DeepGram\emerald_city_of_oz_10_f000046.wav,0.6865686774253845,0.7300624847412109,0.9803163409233093
data\raw\public_v9\mlaad_tiny\fake\en\DeepGram\emerald_city_of_oz_10_f000072.wav,0.5978818535804749,0.6506247520446777,0.9702707529067993
data\raw\public_v9\mlaad_tiny\fake\en\DeepGram\emerald_city_of_oz_14_f000041.wav,0.7267748713493347,0.7665165662765503,0.9895596504211426
data\raw\public_v9\mlaad_tiny\fake\en\DeepGram\emerald_city_of_oz_23_f000030.wav,0.6789315342903137,0.7169990539550781,0.9568674564361572
data\raw\public_v9\mlaad_tiny\fake\en\DeepGram\emerald_city_of_oz_29_f000051.wav,0.6943519115447998,0.7235758304595947,0.9492578506469727
data\raw\public_v9\mlaad_tiny\fake\en\DeepGram\jane_eyre_03_f000165.wav,0.687009334564209,0.725773811340332,0.9649056792259216
data\raw\public_v9\mlaad_tiny\fake\en\DeepGram\jane_eyre_03_f000179.wav,0.7110650539398193,0.734426736831665,0.9675561785697937
data\raw\public_v9\mlaad_tiny\fake\en\Edge-TTS\emerald_city_of_oz_06_f000048.wav,0.7050045132637024,0.7376488447189331,0.9678882360458374
data\raw\public_v9\mlaad_tiny\fake\en\Edge-TTS\emerald_city_of_oz_12_f000118.wav,0.754550576210022,0.7959458827972412,0.9930903315544128
data\raw\public_v9\mlaad_tiny\fake\en\Edge-TTS\emerald_city_of_oz_19_f000080.wav,0.7559031248092651,0.7902811169624329,0.9949244260787964
data\raw\public_v9\mlaad_tiny\fake\en\Edge-TTS\emerald_city_of_oz_23_f000060.wav,0.7098051905632019,0.7450565695762634,0.9648172855377197
data\raw\public_v9\mlaad_tiny\fake\en\Edge-TTS\hunters_space_13_f000101.wav,0.7403093576431274,0.7729691863059998,0.9865185022354126
data\raw\public_v9\mlaad_tiny\fake\en\Edge-TTS\jane_eyre_02_f000096.wav,0.7173284292221069,0.750580370426178,0.9592580199241638
data\raw\public_v9\mlaad_tiny\fake\en\Edge-TTS\jane_eyre_04_f000070.wav,0.7203508615493774,0.7516637444496155,0.9600478410720825
data\raw\public_v9\mlaad_tiny\fake\en\Edge-TTS\jane_eyre_08_f000086.wav,0.7290073037147522,0.756450355052948,0.9778838157653809
data\raw\public_v9\mlaad_tiny\fake\en\Edge-TTS\jane_eyre_12_f000050.wav,0.7594671249389648,0.7841928005218506,0.9864360094070435
data\raw\public_v9\mlaad_tiny\fake\en\Edge-TTS\jane_eyre_12_f000061.wav,0.6709449887275696,0.7190888524055481,0.9849733114242554
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\dorothy_and_wizard_oz_01_f000032.wav",0.643083930015564,0.6956924200057983,0.987794041633606
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\dorothy_and_wizard_oz_02_f000008.wav",0.7290239930152893,0.7649345993995667,0.9852433204650879
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\dorothy_and_wizard_oz_05_f000066.wav",0.705112874507904,0.7267125248908997,0.9890097379684448
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\dorothy_and_wizard_oz_06_f000025.wav",0.7260036468505859,0.7525936365127563,0.9708586931228638
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\dorothy_and_wizard_oz_09_f000035.wav",0.7515788078308105,0.7945515513420105,0.9956715106964111
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\emerald_city_of_oz_07_f000009.wav",0.7049698829650879,0.7422254681587219,0.9883567094802856
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\emerald_city_of_oz_21_f000090.wav",0.6481472849845886,0.6991819739341736,0.9892838001251221
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\hunters_space_07_f000104.wav",0.6883621215820312,0.722752571105957,0.9791160821914673
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\hunters_space_10_f000046.wav",0.7231048941612244,0.7661981582641602,0.991091787815094
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\jane_eyre_01_f000063.wav",0.7277044057846069,0.7645145058631897,0.9795194864273071
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_01_f000032.wav,0.6249996423721313,0.6756563186645508,0.985681414604187
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_02_f000008.wav,0.7145739197731018,0.7447060346603394,0.9775593280792236
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_03_f000061.wav,0.7368003726005554,0.760291337966919,0.9823287725448608
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_05_f000066.wav,0.6768357753753662,0.7152486443519592,0.9770746827125549
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_06_f000025.wav,0.6967983841896057,0.7191014289855957,0.9660606384277344
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_06_f000040.wav,0.6960466504096985,0.7276308536529541,0.9717667102813721
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_09_f000035.wav,0.7108377814292908,0.7467955350875854,0.9787328839302063
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_11_f000069.wav,0.7300716638565063,0.7390596866607666,0.9824510812759399
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_12_f000027.wav,0.7250974774360657,0.7617123126983643,0.9842320680618286
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_06_f000048.wav,0.6860841512680054,0.7217942476272583,0.963948667049408
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_07_f000009.wav,0.6938745379447937,0.7285639047622681,0.9666635990142822
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_09_f000109.wav,0.6962133049964905,0.7355998754501343,0.961804986000061
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_10_f000012.wav,0.7293791770935059,0.76352459192276,0.971836507320404
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_10_f000046.wav,0.7166091203689575,0.7527688145637512,0.9748377203941345
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_10_f000072.wav,0.6118831038475037,0.6655654311180115,0.9808278679847717
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_10_f000117.wav,0.7220109105110168,0.745328426361084,0.9695526361465454
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_12_f000086.wav,0.7280147075653076,0.753270149230957,0.9811825752258301
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_12_f000118.wav,0.7370675206184387,0.7723073959350586,0.9866097569465637
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_14_f000041.wav,0.7101776003837585,0.7483569979667664,0.9826439023017883
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_19_f000080.wav,0.7428464293479919,0.7745388150215149,0.9904375076293945
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_21_f000090.wav,0.6212344169616699,0.6740059852600098,0.9855160117149353
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_22_f000076.wav,0.713408350944519,0.7459172606468201,0.9658185243606567
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_23_f000030.wav,0.6908897161483765,0.7324469685554504,0.9807799458503723
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_23_f000060.wav,0.71019047498703,0.7359631061553955,0.9728105068206787
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_29_f000051.wav,0.6888248920440674,0.7188737988471985,0.9650634527206421
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_29_f000057.wav,0.7074856162071228,0.7414475083351135,0.9742936491966248
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_02_f000038.wav,0.6729829907417297,0.6811040639877319,0.9630590677261353
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_07_f000104.wav,0.6896628737449646,0.7066843509674072,0.9717985391616821
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_10_f000046.wav,0.6684584617614746,0.706480860710144,0.9822596907615662
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_12_f000054.wav,0.632771909236908,0.6677030920982361,0.8933764100074768
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_13_f000101.wav,0.6657716035842896,0.6794942021369934,0.9551215171813965
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_01_f000012.wav,0.6229906678199768,0.6582368016242981,0.9565959572792053
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_01_f000063.wav,0.6631430983543396,0.6912998557090759,0.930968701839447
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_02_f000096.wav,0.6759977340698242,0.6910958886146545,0.9343628883361816
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_03_f000165.wav,0.6579402685165405,0.6874580383300781,0.9234721660614014
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_03_f000179.wav,0.6828866004943848,0.7102525234222412,0.9460484385490417
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_04_f000070.wav,0.6660993099212646,0.695044755935669,0.92650306224823
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_08_f000086.wav,0.6643975377082825,0.6797285079956055,0.9584816694259644
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_12_f000050.wav,0.6743345856666565,0.694049060344696,0.9392902851104736
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_12_f000061.wav,0.6062605381011963,0.6427497267723083,0.9558899402618408
data\raw\public_v9\echoes_fma_paired\real\fma_111819.mp3,0.6519157886505127,0.653659462928772,0.5981144309043884
data\raw\public_v9\echoes_fma_paired\fake\Ad_Astra_P_C_III_diffrhythm_ATA_001.mp3,0.6798276305198669,0.677016019821167,0.639824628829956
data\raw\public_v9\echoes_fma_paired\fake\Ad_Astra_P_C_III_songgen_ATA_001.mp3,0.699171781539917,0.7183530330657959,0.9043128490447998
data\raw\public_v9\echoes_fma_paired\real\fma_111821.mp3,0.6598109602928162,0.6654830574989319,0.5139775276184082
data\raw\public_v9\echoes_fma_paired\fake\Ancient_Whispers_I_P_C_III_diffrhythm_ATA_001.mp3,0.6680763959884644,0.6345903277397156,0.7346721291542053
data\raw\public_v9\echoes_fma_paired\fake\Ancient_Whispers_I_P_C_III_songgen_ATA_001.mp3,0.7293015718460083,0.75320965051651,0.9300639629364014
