split,calibration_fold,source,generator,is_mixed,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns
codec_wide_q10,codec_wide_q10,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.02811328842915785,0.02811328842915785,,False,True,2.3,0.6799274682998657,0.32496652007102966,0.6985776424407959,0.30940231680870056,0.9807924628257751,0.11336567997932434,0.8860109448432922,0.038713350892066956
codec_wide_q10,codec_wide_q10,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.2244698807477984,0.18016539659188902,0.26877436490370776,True,True,30.013375,0.6087939739227295,5.8221139909164776e-08,0.6133697032928467,5.572648831275728e-08,0.6877658367156982,1.0,0.022227415814995766,0.7448764443397522
codec_wide_q10,codec_wide_q10,asvspoof2019,bonafide,False,0.0,0.0,0.0,1.0,0.0,0.019773785320763005,0.019773785320763005,,False,True,4.2175,0.7260217070579529,0.47218790650367737,0.7334108352661133,0.4802216589450836,0.9680688381195068,0.11632413417100906,0.7778500318527222,0.01973341964185238
codec_wide_q10,codec_wide_q10,gtzan_real_v2,GTZAN_genre_5,False,0.0,0.0,0.0,0.0,1.0,0.422890115921111,0.590103101763712,0.25567713007851,True,True,30.013375,0.6713047027587891,5.5938566219992936e-05,0.6643200516700745,5.3160903917159885e-05,0.5390689969062805,0.9999899864196777,0.018694749101996422,0.6569218635559082
codec_wide_q10,codec_wide_q10,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.00874005755626385,0.00874005755626385,,False,True,6.77,0.726427435874939,0.46683475375175476,0.727533757686615,0.4733940064907074,0.9147891998291016,0.11159516125917435,0.8112038373947144,0.022076262161135674
codec_wide_q10,codec_wide_q10,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9997755417397454,0.9997755417397454,,False,True,4.6824375,0.7486315369606018,0.41827404499053955,0.7522394061088562,0.4203602373600006,0.9553151726722717,0.0799175351858139,0.7619664669036865,0.022907793521881104
codec_wide_q10,codec_wide_q10,gtzan_real_v2,GTZAN_genre_7,False,0.0,0.0,0.0,0.0,1.0,0.4093182188568112,0.4169871091100243,0.40164932860359803,True,True,30.0001875,0.7357323169708252,9.207836228597444e-06,0.7083763480186462,8.697195880813524e-06,0.3587169349193573,0.9999830722808838,0.022839831188321114,0.8196832537651062
codec_wide_q10,codec_wide_q10,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.010259180633404141,0.010259180633404141,,False,True,3.625,0.7427657246589661,0.5065747499465942,0.748153567314148,0.5137685537338257,0.9705733060836792,0.15708492696285248,0.8690073490142822,0.01238342933356762
codec_wide_q10,codec_wide_q10,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9969560216720988,0.9969560216720988,,False,True,4.198375,0.7293645143508911,0.4275882840156555,0.740663468837738,0.4239051938056946,0.981238603591919,0.05179718881845474,0.7090784311294556,0.010995542630553246
codec_wide_q10,codec_wide_q10,wavefake_ajay,WF6,False,1.0,1.0,0.0,1.0,0.0,0.9966311092437741,0.9966311092437741,,False,True,5.538,0.7887106537818909,0.5066620111465454,0.7916514277458191,0.5194778442382812,0.9776075482368469,0.10584844648838043,0.8185425996780396,0.03011380322277546
