split,calibration_fold,source,generator,is_mixed,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns
telephone_gsm_proxy,telephone_gsm_proxy,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.18967338404727463,0.18967338404727463,,False,True,2.3,0.7479615807533264,0.4186010956764221,0.7700196504592896,0.40403395891189575,0.9971303343772888,0.060081157833337784,0.6340822577476501,0.05642552301287651
telephone_gsm_proxy,telephone_gsm_proxy,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.44371069973627675,0.5243262486464758,0.36309515082607774,True,True,30.013375,0.7064557075500488,0.03409092500805855,0.705306887626648,0.03414032980799675,0.8565236926078796,0.9571849703788757,0.024139687418937683,0.523287296295166
telephone_gsm_proxy,telephone_gsm_proxy,asvspoof2019,bonafide,False,0.0,0.0,0.0,1.0,0.0,0.04778999810329387,0.04778999810329387,,False,True,4.2175,0.7787967324256897,0.499341756105423,0.7903908491134644,0.500200092792511,0.9950064420700073,0.07284191995859146,0.8892894983291626,0.0171390138566494
telephone_gsm_proxy,telephone_gsm_proxy,gtzan_real_v2,GTZAN_genre_5,False,0.0,0.0,0.0,0.0,1.0,0.6562890488627695,0.6764389235194637,0.6361391742060754,True,True,30.013375,0.7048095464706421,0.21456122398376465,0.7049824595451355,0.21782079339027405,0.7314632534980774,0.996021568775177,0.01405339315533638,0.5560377240180969
telephone_gsm_proxy,telephone_gsm_proxy,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.0728038272135757,0.0728038272135757,,False,True,6.77,0.8093212246894836,0.49051621556282043,0.8160758018493652,0.4957813322544098,0.9943102598190308,0.06890490651130676,0.641879677772522,0.01739155687391758
telephone_gsm_proxy,telephone_gsm_proxy,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.8957583313695814,0.8957583313695814,,False,True,4.6824375,0.8155860900878906,0.48777928948402405,0.8225473165512085,0.49154132604599,0.9944767355918884,0.06470534205436707,0.8404274582862854,0.01443907618522644
telephone_gsm_proxy,telephone_gsm_proxy,gtzan_real_v2,GTZAN_genre_7,False,0.0,0.0,0.0,0.0,1.0,0.23585736598481785,0.26533054284496466,0.20638418912467105,True,True,30.0001875,0.7341620922088623,0.012112854979932308,0.7214703559875488,0.012139055877923965,0.5732856392860413,0.9838033318519592,0.022453799843788147,0.9103191494941711
telephone_gsm_proxy,telephone_gsm_proxy,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.11165743625335177,0.11165743625335177,,False,True,3.625,0.8109220862388611,0.46940335631370544,0.8202745318412781,0.4700937569141388,0.9966157078742981,0.07385170459747314,0.8121612668037415,0.052063412964344025
telephone_gsm_proxy,telephone_gsm_proxy,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.8660586166469034,0.8660586166469034,,False,True,4.198375,0.787057638168335,0.4542701840400696,0.7997252941131592,0.4502110481262207,0.9964122176170349,0.03667512908577919,0.8297007083892822,0.030347386375069618
telephone_gsm_proxy,telephone_gsm_proxy,wavefake_ajay,WF6,False,1.0,1.0,0.0,1.0,0.0,0.8049912698427353,0.8049912698427353,,False,True,5.538,0.8495697975158691,0.523618221282959,0.8575085401535034,0.5330153703689575,0.9980358481407166,0.05558263510465622,0.7643534541130066,0.033996857702732086
