split,calibration_fold,source,generator,is_mixed,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns
codec_lp35,codec_lp35,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.013021841365970078,0.013021841365970078,,False,True,2.3,0.6749720573425293,0.37901175022125244,0.6983256936073303,0.36317652463912964,0.9852786064147949,0.08699031174182892,0.8789805769920349,0.04111998528242111
codec_lp35,codec_lp35,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.22102673638830056,0.1920307217322517,0.2500227510443494,True,True,30.013375,0.5928570032119751,2.2961951628985844e-07,0.6050034165382385,2.1616635592636158e-07,0.7978221774101257,0.9999999403953552,0.02234419621527195,0.7262229323387146
codec_lp35,codec_lp35,asvspoof2019,bonafide,False,0.0,0.0,0.0,1.0,0.0,0.02097444615326104,0.02097444615326104,,False,True,4.2175,0.7101598381996155,0.4581998884677887,0.724088728427887,0.45775163173675537,0.9810999035835266,0.07033763080835342,0.7586214542388916,0.018734276294708252
codec_lp35,codec_lp35,gtzan_real_v2,GTZAN_genre_5,False,0.0,0.0,0.0,0.0,1.0,0.3109170087911095,0.421174845897493,0.20065917168472605,True,True,30.013375,0.6431061029434204,0.00031890900572761893,0.6412357091903687,0.00030598838930018246,0.5730810165405273,0.9999346137046814,0.017808698117733,0.6757364273071289
codec_lp35,codec_lp35,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.009358018525658785,0.009358018525658785,,False,True,6.77,0.6919769048690796,0.5076705813407898,0.700349748134613,0.5167845487594604,0.9354284405708313,0.10716131329536438,0.8329507112503052,0.024132201448082924
codec_lp35,codec_lp35,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9997014311587471,0.9997014311587471,,False,True,4.6824375,0.7296580076217651,0.4228504002094269,0.7394853830337524,0.4225150942802429,0.9699110984802246,0.06527181714773178,0.7805300951004028,0.017980149015784264
codec_lp35,codec_lp35,gtzan_real_v2,GTZAN_genre_7,False,0.0,0.0,0.0,0.0,1.0,0.36038542177369215,0.3559411044081453,0.36482973913923905,True,True,30.0001875,0.7102434635162354,0.00012324856652412564,0.6910043954849243,0.00011878046643687412,0.413960725069046,0.9997743964195251,0.024872563779354095,0.841461718082428
codec_lp35,codec_lp35,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.011071643300262326,0.011071643300262326,,False,True,3.625,0.7155684232711792,0.48785045742988586,0.7256877422332764,0.49144694209098816,0.9777697920799255,0.11764762550592422,0.8843030333518982,0.012960940599441528
codec_lp35,codec_lp35,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9993493444212984,0.9993493444212984,,False,True,4.198375,0.70924973487854,0.4144362807273865,0.7235029339790344,0.4084557592868805,0.9812125563621521,0.054832130670547485,0.7347029447555542,0.017409099265933037
codec_lp35,codec_lp35,wavefake_ajay,WF6,False,1.0,1.0,0.0,1.0,0.0,0.9949794372425529,0.9949794372425529,,False,True,5.538,0.7585262656211853,0.5150752067565918,0.7681744694709778,0.5264889001846313,0.9828312397003174,0.1012016013264656,0.8289108872413635,0.03398134931921959
codec_lp35,codec_lp35,split_internal_mix,mix::A01::MusicGen,True,1.0,1.0,1.0,1.0,1.0,0.9401896177238076,0.8855724403293044,0.9948067951183109,True,True,7.489,0.7091243863105774,0.9998636245727539,0.7115412950515747,0.999853253364563,0.6570080518722534,0.9999260902404785,0.01423437800258398,0.04887375235557556
codec_lp35,codec_lp35,wavefake_ajay,WF5,False,1.0,1.0,0.0,1.0,0.0,0.998847018856608,0.9988246424132772,0.9988693952999388,True,True,7.6161875,0.7526739239692688,0.5327392220497131,0.7620294690132141,0.545839250087738,0.9786562919616699,0.09565619379281998,0.8031905293464661,0.0325709730386734
codec_lp35,codec_lp35,wavefake_ajay,WF1,False,1.0,1.0,0.0,1.0,0.0,0.999140200129744,0.999140200129744,,False,True,6.09525,0.7270145416259766,0.49098625779151917,0.7381454110145569,0.49746930599212646,0.9741102457046509,0.11277015507221222,0.780048131942749,0.037658028304576874
codec_lp35,codec_lp35,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.8723165871543795,0.8723165871543795,,False,True,5.8945,0.7168589234352112,0.9997727274894714,0.7117170691490173,0.9997590184211731,0.5854808688163757,0.9997953772544861,0.012943006120622158,0.04982088878750801
codec_lp35,codec_lp35,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.032882537661137363,0.031001864994300642,0.03476321032797409,True,True,18.86,0.6925960779190063,0.5486732721328735,0.701055645942688,0.5577513575553894,0.923643946647644,0.13035428524017334,0.8527953624725342,0.020798474550247192
codec_lp35,codec_lp35,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.999792357993293,0.999792357993293,,False,True,4.818,0.7746471762657166,0.39516913890838623,0.7806944847106934,0.39378631114959717,0.967810869216919,0.04517725110054016,0.7581133842468262,0.03408067300915718
codec_lp35,codec_lp35,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.11372235448615808,0.11372235448615808,,False,True,2.54,0.6438887715339661,0.22920502722263336,0.6717243790626526,0.20994824171066284,0.9643216729164124,0.0965999886393547,0.7547054290771484,0.03562113642692566
codec_lp35,codec_lp35,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.0874583085221612,0.11865831932238662,0.056258297721935795,True,True,15.835,0.6707020998001099,0.5841407775878906,0.6809109449386597,0.5915442109107971,0.9243945479393005,0.16356569528579712,0.8267364501953125,0.01921464316546917
codec_lp35,codec_lp35,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.872632836090524,0.872632836090524,,False,True,5.12375,0.7204201221466064,0.9997265934944153,0.7142860889434814,0.9997116923332214,0.5789628028869629,0.9997320771217346,0.016005774959921837,0.03716500476002693
codec_lp35,codec_lp35,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.5621802080386162,0.5466390148508528,0.5777214012263798,True,True,30.013375,0.6729360818862915,2.849139590921368e-08,0.662347137928009,2.6246839368582187e-08,0.5016834735870361,1.0,0.019192829728126526,0.8166472315788269
codec_lp35,codec_lp35,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.9128040823608584,0.9128040823608584,,False,True,5.2974375,0.7212561964988708,0.9999445676803589,0.7178798317909241,0.9999395608901978,0.599260687828064,0.9999707937240601,0.016586909070611,0.09387155622243881
codec_lp35,codec_lp35,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.13063784368985212,0.13063784368985212,,False,True,6.88,0.7084882259368896,0.23465865850448608,0.720487117767334,0.2300655096769333,0.9706258773803711,0.27240824699401855,0.7196375727653503,0.017965367063879967
codec_lp35,codec_lp35,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.02331432243142148,0.023519237949785377,0.023109406913057587,True,True,9.18,0.697172999382019,0.2981497049331665,0.7076296806335449,0.287935733795166,0.979517936706543,0.1677098274230957,0.8181014060974121,0.0273121390491724
