split,calibration_fold,source,generator,is_mixed,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns
telephone_mulaw,telephone_mulaw,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.015917602962009177,0.015917602962009177,,False,True,2.3,0.6763615608215332,0.38359594345092773,0.7034109830856323,0.36782360076904297,0.9884653091430664,0.09376777708530426,0.8557762503623962,0.04727861285209656
telephone_mulaw,telephone_mulaw,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.21309574209795526,0.2457426642675936,0.1804488199283169,True,True,30.013375,0.6305954456329346,7.096011245266709e-07,0.6448114514350891,6.768577236471174e-07,0.9045460224151611,0.9999995231628418,0.020662439987063408,0.7177913188934326
telephone_mulaw,telephone_mulaw,asvspoof2019,bonafide,False,0.0,0.0,0.0,1.0,0.0,0.019931589677501166,0.019931589677501166,,False,True,4.2175,0.7216358184814453,0.4564419984817505,0.7378331422805786,0.455733984708786,0.9881520867347717,0.08817154914140701,0.8253303170204163,0.01951778307557106
telephone_mulaw,telephone_mulaw,gtzan_real_v2,GTZAN_genre_5,False,0.0,0.0,0.0,0.0,1.0,0.5278134866624433,0.5112222330764281,0.5444047402484585,True,True,30.013375,0.6785233616828918,0.1051870733499527,0.6874905824661255,0.10844547301530838,0.7781302332878113,0.9995539784431458,0.014623266644775867,0.5185673236846924
telephone_mulaw,telephone_mulaw,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.010176877021527376,0.010176877021527376,,False,True,6.77,0.7186122536659241,0.4563657343387604,0.7285773754119873,0.4619874954223633,0.9701924324035645,0.12880370020866394,0.6938415169715881,0.030687524005770683
telephone_mulaw,telephone_mulaw,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9996394711462396,0.9996394711462396,,False,True,4.6824375,0.7615948915481567,0.48478376865386963,0.7717289924621582,0.4888204038143158,0.9874687194824219,0.09391789138317108,0.7154737114906311,0.020945116877555847
telephone_mulaw,telephone_mulaw,gtzan_real_v2,GTZAN_genre_7,False,0.0,0.0,0.0,0.0,1.0,0.24976984547495004,0.257702383992197,0.24183730695770306,True,True,30.0001875,0.7543152570724487,0.007968018762767315,0.7480075359344482,0.008149342611432076,0.6869279742240906,0.9910532832145691,0.024654941633343697,0.8399210572242737
telephone_mulaw,telephone_mulaw,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.013953187637292154,0.013953187637292154,,False,True,3.625,0.7092162370681763,0.43582969903945923,0.720792293548584,0.4363024830818176,0.9797963500022888,0.13998450338840485,0.8312861919403076,0.02263733185827732
telephone_mulaw,telephone_mulaw,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9991801165287088,0.9991801165287088,,False,True,4.198375,0.7268230319023132,0.3834861218929291,0.7408181428909302,0.37559574842453003,0.9883769154548645,0.07800253480672836,0.6922755837440491,0.01746491529047489
telephone_mulaw,telephone_mulaw,wavefake_ajay,WF6,False,1.0,1.0,0.0,1.0,0.0,0.9643129540120663,0.9643129540120663,,False,True,5.538,0.7404859662055969,0.5044432878494263,0.7528588175773621,0.5134046673774719,0.9832104444503784,0.12024185061454773,0.7790209054946899,0.04726170748472214
